DATE,CITY,COUNTRY,TEMP_LO,TEMP_HI,RAIN,DESCRIPTION
2034-01-23,Utrecht,NLD,0.8,13.9,00000.0,Clear
2034-01-23,Edinburgh,GBR,12.2,17.7,00000.0,Clear
2034-01-24,Utrecht,NLD,10.6,12.1,00000.0,Clear
2034-01-24,Edinburgh,GBR,8.9,12.4,00000.0,Clear
2034-01-24,NYC,USA,13.2,16.1,00000.0,Clear
2034-01-25,Edinburgh,GBR,12.9,18.4,00000.0,Clear
2034-01-25,NYC,USA,7.7,18.2,00000.0,Clear
2034-01-25,Utrecht,NLD,10.5,13.0,00000.0,Clear
2034-01-26,Edinburgh,GBR,12.4,20.3,00000.0,Sunny
2034-01-26,NYC,USA,13.7,16.8,00000.0,Clear
2034-01-26,Utrecht,NLD,9.6,12.5,00000.0,Clear
2034-01-27,NYC,USA,12.5,19.2,00000.0,Clear
2034-01-27,Utrecht,NLD,3.6,10.5,00000.0,Cloudy
2034-01-27,Edinburgh,GBR,4.0,21.8,00000.0,Sunny
2034-01-28,Utrecht,NLD,5.7,10.3,00000.0,Cloudy
2034-01-28,Edinburgh,GBR,13.9,17.8,00000.0,Clear
2034-01-28,NYC,USA,9.2,20.0,00000.0,Cloudy
2034-01-29,Utrecht,NLD,5.7,10.8,00000.0,Cloudy
2034-01-29,Edinburgh,GBR,-0.4,14.8,00000.0,Clear
2034-01-29,NYC,USA,13.8,17.6,00000.0,Clear
2034-01-30,Utrecht,NLD,9.2,11.6,00000.0,Cloudy
2034-01-30,Edinburgh,GBR,11.2,16.2,00000.0,Clear
2034-01-30,NYC,USA,12.5,14.4,00000.0,Clear
2034-01-31,Utrecht,NLD,5.3,14.8,00000.0,Clear
2034-01-31,Edinburgh,GBR,10.4,13.1,00000.0,Clear
2034-01-31,NYC,USA,12.5,25.3,00000.0,Cloudy
2034-02-01,NYC,USA,13.1,20.8,00000.0,Sunny
2034-02-01,Utrecht,NLD,10.1,18.2,00000.0,Clear
2034-02-01,Edinburgh,GBR,8.9,15.8,00000.0,Clear
2034-02-02,Edinburgh,GBR,8.4,16.0,00000.0,Clear
2034-02-02,NYC,USA,10.8,14.5,00000.0,Clear
2034-02-02,Utrecht,NLD,7.6,11.0,00000.0,Cloudy
2034-02-03,NYC,USA,4.5,15.5,00000.0,Clear
2034-02-03,Utrecht,NLD,3.3,18.4,00000.0,Clear
2034-02-03,Edinburgh,GBR,5.1,19.2,00000.0,Clear
2034-02-04,Edinburgh,GBR,7.7,17.6,00000.0,Clear
2034-02-04,NYC,USA,12.3,19.4,00000.0,Clear
2034-02-04,Utrecht,NLD,7.2,12.2,00000.0,Clear
2034-02-05,Edinburgh,GBR,10.0,17.3,00000.0,Clear
2034-02-05,Utrecht,NLD,8.9,19.1,00000.0,Clear
2034-02-05,NYC,USA,13.3,20.2,00000.0,Sunny
2034-02-06,NYC,USA,11.1,16.6,00000.0,Clear
2034-02-06,Utrecht,NLD,8.3,13.1,00003.0,Rain
2034-02-06,Edinburgh,GBR,10.9,13.4,00000.0,Clear
2034-02-07,Edinburgh,GBR,10.4,17.8,00000.0,Clear
2034-02-07,NYC,USA,9.2,21.0,00000.0,Cloudy
2034-02-07,Utrecht,NLD,4.5,11.1,00003.0,Rain
2034-02-08,Edinburgh,GBR,7.1,20.5,00000.0,Cloudy
2034-02-08,NYC,USA,12.3,17.7,00000.0,Clear
2034-02-08,Utrecht,NLD,8.3,14.8,00001.0,Clear
2034-02-09,Edinburgh,GBR,14.1,23.9,00000.0,Sunny
2034-02-09,NYC,USA,8.1,14.3,00000.0,Clear
2034-02-09,Utrecht,NLD,6.1,11.8,00000.0,Cloudy
2034-02-10,Edinburgh,GBR,4.4,11.0,00000.0,Cloudy
2034-02-10,NYC,USA,11.4,19.0,00000.0,Clear
2034-02-10,Utrecht,NLD,7.2,14.0,00005.0,Rain
2034-02-11,NYC,USA,5.3,18.7,00000.0,Clear
2034-02-11,Utrecht,NLD,6.8,10.8,00000.0,Cloudy
2034-02-11,Edinburgh,GBR,6.9,17.0,00000.0,Clear
2034-02-12,Edinburgh,GBR,10.1,26.5,00000.0,Cloudy
2034-02-12,NYC,USA,7.0,17.8,00000.0,Clear
2034-02-12,Utrecht,NLD,-1.2,16.5,00000.0,Clear
2034-02-13,Utrecht,NLD,9.2,14.4,00000.0,Clear
2034-02-13,NYC,USA,5.8,15.7,00000.0,Clear
2034-02-13,Edinburgh,GBR,3.4,14.5,00000.0,Clear
2034-02-14,Utrecht,NLD,9.1,16.1,00022.0,Rain
2034-02-14,Edinburgh,GBR,12.7,19.0,00000.0,Clear
2034-02-14,NYC,USA,6.6,15.0,00000.0,Clear
2034-02-15,NYC,USA,12.7,19.2,00000.0,Clear
2034-02-15,Utrecht,NLD,5.5,19.5,00000.0,Clear
2034-02-15,Edinburgh,GBR,10.4,17.0,00000.0,Clear
2034-02-16,NYC,USA,11.7,15.5,00000.0,Clear
2034-02-16,Edinburgh,GBR,11.7,15.5,00000.0,Clear
2034-02-16,Utrecht,NLD,7.7,19.6,00001.0,NA
2034-02-17,NYC,USA,9.9,17.2,00000.0,Clear
2034-02-17,Utrecht,NLD,2.3,10.6,00000.0,Cloudy
2034-02-17,Edinburgh,GBR,13.6,18.4,00000.0,Clear
2034-02-18,Edinburgh,GBR,10.3,16.9,00000.0,Clear
2034-02-18,NYC,USA,8.2,22.1,00000.0,Sunny
2034-02-18,Utrecht,NLD,8.3,18.7,00000.0,Clear
2034-02-19,NYC,USA,13.1,22.7,00000.0,Cloudy
2034-02-19,Edinburgh,GBR,10.1,16.9,00000.0,Clear
2034-02-19,Utrecht,NLD,1.6,12.9,00000.0,Clear
2034-02-20,Utrecht,NLD,4.9,15.1,01392.0,Rain
2034-02-20,Edinburgh,GBR,11.8,20.0,00000.0,Cloudy
2034-02-20,NYC,USA,6.1,14.4,00000.0,Clear
2034-02-21,Edinburgh,GBR,10.7,15.9,00000.0,Clear
2034-02-21,NYC,USA,13.2,14.7,00000.0,Clear
2034-02-21,Utrecht,NLD,7.4,12.7,00001.0,NA
2034-02-22,NYC,USA,0.7,16.2,00000.0,Clear
2034-02-22,Edinburgh,GBR,13.7,21.1,00000.0,Cloudy
2034-02-22,Utrecht,NLD,10.5,16.3,00000.0,Clear
2034-02-23,Edinburgh,GBR,11.1,12.6,00000.0,Clear
2034-02-23,NYC,USA,6.3,18.6,00000.0,Clear
2034-02-23,Utrecht,NLD,8.3,12.9,00012.0,Rain
2034-02-24,Utrecht,NLD,6.1,17.0,00026.0,Rain
2034-02-24,Edinburgh,GBR,7.0,13.6,00000.0,Clear
2034-02-24,NYC,USA,13.0,13.9,00000.0,Clear
2034-02-25,Edinburgh,GBR,10.7,21.6,00000.0,Sunny
2034-02-25,Utrecht,NLD,7.9,13.4,00000.0,Clear
2034-02-25,NYC,USA,10.0,23.1,00000.0,Cloudy
2034-02-26,Utrecht,NLD,4.8,17.1,00009.0,Rain
2034-02-26,NYC,USA,10.9,20.1,00000.0,Cloudy
2034-02-26,Edinburgh,GBR,6.2,17.0,00000.0,Clear
2034-02-27,Utrecht,NLD,1.9,13.6,00000.0,Clear
2034-02-27,NYC,USA,11.4,17.5,00000.0,Clear
2034-02-27,Edinburgh,GBR,13.7,17.4,00000.0,Clear
2034-02-28,Edinburgh,GBR,12.9,17.0,00000.0,Clear
2034-02-28,NYC,USA,8.1,16.8,00000.0,Clear
2034-02-28,Utrecht,NLD,4.2,11.7,00003.0,Rain
2034-03-01,Utrecht,NLD,7.5,15.0,00000.0,Clear
2034-03-01,NYC,USA,7.7,16.2,00000.0,Clear
2034-03-01,Edinburgh,GBR,10.7,15.4,00000.0,Clear
2034-03-02,Edinburgh,GBR,9.3,16.2,00000.0,Clear
2034-03-02,NYC,USA,3.8,16.1,00000.0,Clear
2034-03-02,Utrecht,NLD,9.4,9.7,00065.0,Rain
2034-03-03,Utrecht,NLD,3.1,14.9,00038.0,Rain
2034-03-03,NYC,USA,9.8,23.8,00000.0,Cloudy
2034-03-03,Edinburgh,GBR,7.0,15.8,00000.0,Clear
2034-03-04,Edinburgh,GBR,9.9,12.2,00000.0,Clear
2034-03-04,NYC,USA,11.3,13.8,00000.0,Clear
2034-03-04,Utrecht,NLD,2.5,11.4,00002.0,Rain
2034-03-05,Edinburgh,GBR,10.2,17.4,00000.0,Clear
2034-03-05,Utrecht,NLD,6.6,19.0,00029.0,Rain
2034-03-05,NYC,USA,12.1,24.0,00000.0,Sunny
2034-03-06,Edinburgh,GBR,11.0,20.5,00000.0,Cloudy
2034-03-06,Utrecht,NLD,6.3,10.4,00002.0,Rain
2034-03-06,NYC,USA,8.9,15.1,00000.0,Clear
2034-03-07,Utrecht,NLD,6.1,11.5,00005.0,Rain
2034-03-07,NYC,USA,7.6,15.9,00000.0,Clear
2034-03-07,Edinburgh,GBR,9.9,17.0,00000.0,Clear
2034-03-08,Utrecht,NLD,10.0,11.7,00001.0,Cloudy
2034-03-08,Edinburgh,GBR,11.6,14.9,00000.0,Clear
2034-03-08,NYC,USA,8.1,15.1,00000.0,Clear
2034-03-09,NYC,USA,11.0,17.1,00000.0,Clear
2034-03-09,Utrecht,NLD,8.6,21.5,00138.0,Rain
2034-03-09,Edinburgh,GBR,14.4,21.9,00000.0,Sunny
2034-03-10,NYC,USA,10.3,14.1,00000.0,Clear
2034-03-10,Utrecht,NLD,5.2,20.7,00001.0,NA
2034-03-10,Edinburgh,GBR,12.6,12.9,00000.0,Clear
2034-03-11,NYC,USA,7.6,14.4,00000.0,Clear
2034-03-11,Utrecht,NLD,3.4,19.2,00000.0,Clear
2034-03-11,Edinburgh,GBR,8.3,16.5,00000.0,Clear
2034-03-12,NYC,USA,13.7,15.1,00000.0,Clear
2034-03-12,Utrecht,NLD,7.7,11.1,00000.0,Cloudy
2034-03-12,Edinburgh,GBR,10.9,16.1,00000.0,Clear
2034-03-13,NYC,USA,13.5,26.3,00000.0,Cloudy
2034-03-13,Utrecht,NLD,1.9,11.0,00000.0,Cloudy
2034-03-13,Edinburgh,GBR,5.0,24.5,00000.0,Cloudy
2034-03-14,Edinburgh,GBR,11.7,18.9,00000.0,Clear
2034-03-14,NYC,USA,13.4,18.0,00000.0,Clear
2034-03-14,Utrecht,NLD,6.8,12.4,00925.0,Rain
2034-03-15,Edinburgh,GBR,10.4,20.1,00000.0,Cloudy
2034-03-15,NYC,USA,8.7,19.0,00000.0,Clear
2034-03-15,Utrecht,NLD,3.3,15.3,00005.0,Rain
2034-03-16,Edinburgh,GBR,12.1,13.9,00000.0,Clear
2034-03-16,NYC,USA,4.7,17.4,00000.0,Clear
2034-03-16,Utrecht,NLD,-1.4,16.9,00463.0,Snow
2034-03-17,Edinburgh,GBR,12.0,16.4,00000.0,Clear
2034-03-17,NYC,USA,11.6,20.7,00000.0,Cloudy
2034-03-17,Utrecht,NLD,4.7,14.5,00015.0,Rain
2034-03-18,NYC,USA,6.2,16.0,00000.0,Clear
2034-03-18,Utrecht,NLD,8.3,15.6,00000.0,Clear
2034-03-18,Edinburgh,GBR,8.2,19.8,00000.0,Clear
2034-03-19,Utrecht,NLD,8.7,13.6,00002.0,Rain
2034-03-19,NYC,USA,13.6,20.3,00000.0,Sunny
2034-03-19,Edinburgh,GBR,8.3,15.1,00000.0,Clear
2034-03-20,Utrecht,NLD,6.6,13.5,00229.0,Rain
2034-03-20,NYC,USA,13.6,18.8,00000.0,Clear
2034-03-20,Edinburgh,GBR,0.6,17.2,00000.0,Clear
2034-03-21,Edinburgh,GBR,12.6,17.8,00000.0,Clear
2034-03-21,NYC,USA,12.6,15.2,00000.0,Clear
2034-03-21,Utrecht,NLD,10.0,12.0,00000.0,Cloudy
2034-03-22,NYC,USA,8.2,19.0,00000.0,Clear
2034-03-22,Edinburgh,GBR,8.0,15.7,00000.0,Clear
2034-03-22,Utrecht,NLD,7.5,13.4,00000.0,Clear
2034-03-23,Edinburgh,GBR,5.7,20.8,00000.0,Cloudy
2034-03-23,NYC,USA,12.1,24.5,00000.0,Cloudy
2034-03-23,Utrecht,NLD,5.6,11.5,00000.0,Cloudy
2034-03-24,Edinburgh,GBR,13.3,15.6,00000.0,Clear
2034-03-24,NYC,USA,8.8,14.7,00000.0,Clear
2034-03-24,Utrecht,NLD,10.1,10.3,00000.0,Cloudy
2034-03-25,Edinburgh,GBR,9.4,13.8,00000.0,Clear
2034-03-25,NYC,USA,13.3,21.8,00000.0,Sunny
2034-03-25,Utrecht,NLD,7.9,17.1,00000.0,Clear
2034-03-26,Edinburgh,GBR,11.2,21.8,00000.0,Cloudy
2034-03-26,Utrecht,NLD,9.2,13.1,00036.0,Rain
2034-03-26,NYC,USA,7.7,20.6,00000.0,Sunny
2034-03-27,Edinburgh,GBR,8.0,12.0,00000.0,Cloudy
2034-03-27,Utrecht,NLD,8.3,13.5,00000.0,Clear
2034-03-27,NYC,USA,11.2,22.6,00000.0,Cloudy
2034-03-28,Utrecht,NLD,7.7,13.3,00000.0,Clear
2034-03-28,NYC,USA,8.2,18.1,00001.0,NA
2034-03-28,Edinburgh,GBR,13.5,19.4,00000.0,Clear
2034-03-29,Utrecht,NLD,3.0,22.9,00000.0,Sunny
2034-03-29,Edinburgh,GBR,10.0,14.8,00000.0,Clear
2034-03-29,NYC,USA,5.1,13.8,00000.0,Clear
2034-03-30,Utrecht,NLD,2.2,13.0,00000.0,Clear
2034-03-30,Edinburgh,GBR,5.3,19.8,00000.0,Clear
2034-03-30,NYC,USA,5.5,14.0,00000.0,Clear
2034-03-31,Utrecht,NLD,9.5,12.8,00000.0,Clear
2034-03-31,Edinburgh,GBR,8.4,16.8,00000.0,Clear
2034-03-31,NYC,USA,9.7,15.8,00000.0,Clear
2034-04-01,NYC,USA,11.4,14.1,00000.0,Clear
2034-04-01,Edinburgh,GBR,8.0,21.7,00000.0,Cloudy
2034-04-01,Utrecht,NLD,6.4,12.7,00005.0,Rain
2034-04-02,NYC,USA,4.5,16.1,00000.0,Clear
2034-04-02,Utrecht,NLD,6.7,15.6,00000.0,Clear
2034-04-02,Edinburgh,GBR,10.6,15.5,00000.0,Clear
2034-04-03,Utrecht,NLD,9.3,18.7,00000.0,Clear
2034-04-03,NYC,USA,7.2,15.3,00000.0,Clear
2034-04-03,Edinburgh,GBR,11.7,18.9,00000.0,Clear
2034-04-04,Utrecht,NLD,1.8,12.5,00000.0,Clear
2034-04-04,NYC,USA,11.7,16.5,00000.0,Clear
2034-04-04,Edinburgh,GBR,9.3,13.0,00000.0,Clear
2034-04-05,Utrecht,NLD,8.8,15.8,00000.0,Clear
2034-04-05,NYC,USA,10.1,18.1,00000.0,Clear
2034-04-05,Edinburgh,GBR,12.6,17.4,00000.0,Clear
2034-04-06,Utrecht,NLD,1.3,10.8,00000.0,Cloudy
2034-04-06,NYC,USA,6.5,15.5,00000.0,Clear
2034-04-06,Edinburgh,GBR,12.9,13.7,00000.0,Clear
2034-04-07,Edinburgh,GBR,8.1,14.2,00000.0,Clear
2034-04-07,NYC,USA,12.6,17.7,00000.0,Clear
2034-04-07,Utrecht,NLD,9.6,13.4,00000.0,Clear
2034-04-08,NYC,USA,11.5,17.8,00001.0,Clear
2034-04-08,Edinburgh,GBR,11.5,15.4,00000.0,Clear
2034-04-08,Utrecht,NLD,8.0,11.8,00032.0,Rain
2034-04-09,Edinburgh,GBR,5.6,14.7,00000.0,Clear
2034-04-09,Utrecht,NLD,6.9,14.0,00000.0,Clear
2034-04-09,NYC,USA,11.4,24.9,00000.0,Cloudy
2034-04-10,Utrecht,NLD,8.7,13.4,00011.0,Rain
2034-04-10,NYC,USA,12.5,16.9,00000.0,Clear
2034-04-10,Edinburgh,GBR,6.8,16.2,00000.0,Clear
2034-04-11,Utrecht,NLD,8.8,12.5,00000.0,Clear
2034-04-11,NYC,USA,11.0,14.0,00000.0,Clear
2034-04-11,Edinburgh,GBR,4.7,13.3,00000.0,Clear
2034-04-12,Utrecht,NLD,8.3,11.9,00001.0,NA
2034-04-12,NYC,USA,13.6,16.2,00000.0,Clear
2034-04-12,Edinburgh,GBR,11.0,27.2,00000.0,Cloudy
2034-04-13,Edinburgh,GBR,14.1,22.0,00000.0,Cloudy
2034-04-13,Utrecht,NLD,7.9,11.7,00017.0,Rain
2034-04-13,NYC,USA,2.5,21.8,00000.0,Sunny
2034-04-14,Utrecht,NLD,7.9,12.8,00001.0,NA
2034-04-14,NYC,USA,6.6,13.8,00000.0,Clear
2034-04-14,Edinburgh,GBR,5.6,17.7,00000.0,Clear
2034-04-14,San Franciso,USA,9.6,15.0,00000.0,Clear
2034-04-15,Edinburgh,GBR,12.3,14.2,00000.0,Clear
2034-04-15,San Franciso,USA,8.0,13.8,00000.0,Clear
2034-04-15,Utrecht,NLD,6.5,10.2,00001.0,Cloudy
2034-04-15,NYC,USA,10.6,18.7,00001.0,Clear
2034-04-16,Edinburgh,GBR,6.7,18.3,00000.0,Clear
2034-04-16,San Franciso,USA,3.4,18.0,00000.0,Clear
2034-04-16,NYC,USA,10.7,16.1,00000.0,Clear
2034-04-16,Utrecht,NLD,6.3,13.5,00000.0,Clear
2034-04-17,San Franciso,USA,10.6,26.9,00000.0,Cloudy
2034-04-17,Utrecht,NLD,8.9,11.2,00000.0,Cloudy
2034-04-17,NYC,USA,12.2,17.2,00000.0,Clear
2034-04-17,Edinburgh,GBR,13.3,24.6,00000.0,Cloudy
2034-04-18,San Franciso,USA,8.1,16.3,00000.0,Clear
2034-04-18,NYC,USA,13.3,16.3,00000.0,Clear
2034-04-18,Utrecht,NLD,1.4,19.2,03168.0,Rain
2034-04-18,Edinburgh,GBR,15.3,19.0,00000.0,Clear
2034-04-19,Utrecht,NLD,1.7,17.6,00006.0,Rain
2034-04-19,San Franciso,USA,8.0,13.8,00000.0,Clear
2034-04-19,NYC,USA,10.7,21.1,00000.0,Cloudy
2034-04-19,Edinburgh,GBR,9.6,23.0,00000.0,Cloudy
2034-04-20,Utrecht,NLD,8.3,16.4,00000.0,Clear
2034-04-20,NYC,USA,12.4,17.5,00000.0,Clear
2034-04-20,San Franciso,USA,11.0,18.4,00000.0,Clear
2034-04-20,Edinburgh,GBR,11.0,20.7,00000.0,Sunny
2034-04-21,San Franciso,USA,3.7,16.3,00000.0,Clear
2034-04-21,NYC,USA,12.8,17.4,00000.0,Clear
2034-04-21,Utrecht,NLD,3.5,10.6,00001.0,NA
2034-04-21,Edinburgh,GBR,7.0,17.4,00000.0,Clear
2034-04-22,Edinburgh,GBR,11.0,21.9,00000.0,Cloudy
2034-04-22,Utrecht,NLD,7.5,11.0,00000.0,Cloudy
2034-04-22,San Franciso,USA,8.0,16.6,00000.0,Clear
2034-04-22,NYC,USA,10.9,20.9,00000.0,Sunny
2034-04-23,NYC,USA,13.5,14.5,00000.0,Clear
2034-04-23,Edinburgh,GBR,10.0,15.2,00000.0,Clear
2034-04-23,Utrecht,NLD,6.9,13.4,00000.0,Clear
2034-04-23,San Franciso,USA,11.8,18.2,00000.0,Clear
2034-04-24,Edinburgh,GBR,5.2,18.1,00000.0,Clear
2034-04-24,NYC,USA,12.7,17.7,00000.0,Clear
2034-04-24,Utrecht,NLD,9.0,15.5,00000.0,Clear
2034-04-24,San Franciso,USA,4.4,15.3,00000.0,Clear
2034-04-25,Utrecht,NLD,4.2,12.9,00000.0,Clear
2034-04-25,San Franciso,USA,13.5,17.6,00000.0,Clear
2034-04-25,NYC,USA,11.6,18.1,00000.0,Clear
2034-04-25,Edinburgh,GBR,10.2,20.6,00000.0,Sunny
2034-04-26,San Franciso,USA,9.1,18.6,00000.0,Clear
2034-04-26,NYC,USA,8.7,14.5,00000.0,Clear
2034-04-26,Edinburgh,GBR,14.9,16.7,00000.0,Clear
2034-04-26,Utrecht,NLD,10.1,14.9,00000.0,Clear
2034-04-27,San Franciso,USA,6.9,24.3,00000.0,Sunny
2034-04-27,Utrecht,NLD,3.9,14.0,00000.0,Clear
2034-04-27,NYC,USA,9.9,15.2,00000.0,Clear
2034-04-27,Edinburgh,GBR,15.0,21.0,00000.0,Cloudy
2034-04-28,San Franciso,USA,13.0,17.8,00000.0,Clear
2034-04-28,Utrecht,NLD,4.0,14.7,00001.0,NA
2034-04-28,NYC,USA,10.6,21.9,00000.0,Sunny
2034-04-28,Edinburgh,GBR,6.8,14.1,00000.0,Clear
2034-04-29,Edinburgh,GBR,10.9,19.2,00000.0,Clear
2034-04-29,San Franciso,USA,5.5,16.9,00000.0,Clear
2034-04-29,Utrecht,NLD,3.3,13.7,00000.0,Clear
2034-04-29,NYC,USA,9.1,17.2,00000.0,Clear
2034-04-30,San Franciso,USA,8.2,20.8,00000.0,Cloudy
2034-04-30,Edinburgh,GBR,13.5,23.7,00000.0,Sunny
2034-04-30,NYC,USA,9.9,14.8,00000.0,Clear
2034-04-30,Utrecht,NLD,0.0,13.7,00002.0,Rain
2034-05-01,Utrecht,NLD,1.6,15.9,00001.0,NA
2034-05-01,San Franciso,USA,3.3,17.0,00000.0,Clear
2034-05-01,Edinburgh,GBR,10.6,12.0,00000.0,Cloudy
2034-05-01,NYC,USA,8.2,17.4,00000.0,Clear
2034-05-02,NYC,USA,13.1,19.7,00000.0,Clear
2034-05-02,Utrecht,NLD,5.1,14.2,00004.0,Rain
2034-05-02,Edinburgh,GBR,3.4,14.3,00000.0,Clear
2034-05-02,San Franciso,USA,6.5,25.1,00000.0,Sunny
2034-05-03,NYC,USA,7.0,14.6,00000.0,Clear
2034-05-03,San Franciso,USA,9.7,15.9,00000.0,Clear
2034-05-03,Utrecht,NLD,2.5,12.2,00000.0,Clear
2034-05-03,Edinburgh,GBR,10.0,14.6,00000.0,Clear
2034-05-04,Utrecht,NLD,9.0,15.9,00163.0,Rain
2034-05-04,Edinburgh,GBR,12.2,15.8,00000.0,Clear
2034-05-04,NYC,USA,7.2,17.9,00000.0,Clear
2034-05-04,San Franciso,USA,1.9,21.6,00000.0,Sunny
2034-05-05,Utrecht,NLD,7.6,11.3,00001.0,Cloudy
2034-05-05,NYC,USA,9.8,19.4,00000.0,Clear
2034-05-05,San Franciso,USA,13.1,18.2,00000.0,Clear
2034-05-05,Edinburgh,GBR,7.0,22.6,00000.0,Cloudy
2034-05-06,NYC,USA,9.5,16.1,00000.0,Clear
2034-05-06,Utrecht,NLD,10.4,17.3,00005.0,Rain
2034-05-06,Edinburgh,GBR,10.7,18.2,00000.0,Clear
2034-05-06,San Franciso,USA,9.1,13.9,00000.0,Clear
2034-05-07,Edinburgh,GBR,11.8,17.7,00000.0,Clear
2034-05-07,Utrecht,NLD,6.7,17.8,00001.0,Clear
2034-05-07,San Franciso,USA,7.1,19.6,00000.0,Clear
2034-05-07,NYC,USA,12.0,19.9,00000.0,Clear
2034-05-08,Edinburgh,GBR,7.3,18.2,00000.0,Clear
2034-05-08,Utrecht,NLD,10.5,15.1,00000.0,Clear
2034-05-08,San Franciso,USA,13.0,13.8,00000.0,Clear
2034-05-08,NYC,USA,12.8,17.3,00000.0,Clear
2034-05-09,San Franciso,USA,4.8,20.1,00000.0,Cloudy
2034-05-09,NYC,USA,10.3,16.0,00000.0,Clear
2034-05-09,Utrecht,NLD,9.0,16.2,00006.0,Rain
2034-05-09,Edinburgh,GBR,11.5,17.7,00000.0,Clear
2034-05-10,Utrecht,NLD,9.2,10.2,00000.0,Cloudy
2034-05-10,San Franciso,USA,9.8,18.1,00000.0,Clear
2034-05-10,Edinburgh,GBR,10.2,15.9,00000.0,Clear
2034-05-10,NYC,USA,11.6,14.4,00000.0,Clear
2034-05-11,San Franciso,USA,13.7,14.6,00000.0,Clear
2034-05-11,Edinburgh,GBR,12.7,16.9,00000.0,Clear
2034-05-11,NYC,USA,12.5,19.0,00000.0,Clear
2034-05-11,Utrecht,NLD,7.3,13.9,00001.0,Clear
2034-05-12,San Franciso,USA,8.8,14.2,00000.0,Clear
2034-05-12,Edinburgh,GBR,10.0,15.9,00000.0,Clear
2034-05-12,NYC,USA,8.8,27.7,00000.0,Cloudy
2034-05-12,Utrecht,NLD,4.9,13.8,00000.0,Clear
2034-05-13,Edinburgh,GBR,10.6,14.7,00000.0,Clear
2034-05-13,San Franciso,USA,11.1,16.5,00000.0,Clear
2034-05-13,NYC,USA,7.3,14.3,00000.0,Clear
2034-05-13,Utrecht,NLD,5.0,12.3,00003.0,Rain
2034-05-14,Utrecht,NLD,6.7,16.2,00007.0,Rain
2034-05-14,San Franciso,USA,8.2,18.2,00000.0,Clear
2034-05-14,NYC,USA,12.6,21.5,00000.0,Cloudy
2034-05-14,Edinburgh,GBR,7.7,20.3,00000.0,Cloudy
2034-05-15,Utrecht,NLD,8.4,19.4,00000.0,Clear
2034-05-15,San Franciso,USA,10.3,15.5,00000.0,Clear
2034-05-15,NYC,USA,6.4,19.4,00000.0,Clear
2034-05-15,Edinburgh,GBR,9.4,16.9,00000.0,Clear
2034-05-16,Edinburgh,GBR,11.4,20.3,00000.0,Cloudy
2034-05-16,San Franciso,USA,11.8,18.4,00000.0,Clear
2034-05-16,NYC,USA,13.5,17.7,00000.0,Clear
2034-05-16,Utrecht,NLD,4.1,13.3,00000.0,Clear
2034-05-17,San Franciso,USA,12.0,24.7,00000.0,Cloudy
2034-05-17,Utrecht,NLD,7.1,11.5,00000.0,Cloudy
2034-05-17,Edinburgh,GBR,6.7,14.7,00000.0,Clear
2034-05-17,NYC,USA,12.8,21.7,00000.0,Cloudy
2034-05-18,Edinburgh,GBR,13.1,13.5,00000.0,Clear
2034-05-18,San Franciso,USA,2.0,20.2,00000.0,Cloudy
2034-05-18,Utrecht,NLD,7.1,10.2,00000.0,Cloudy
2034-05-18,NYC,USA,11.6,20.0,00000.0,Cloudy
2034-05-19,Edinburgh,GBR,8.7,14.0,00000.0,Clear
2034-05-19,Utrecht,NLD,9.2,15.4,00000.0,Clear
2034-05-19,NYC,USA,12.3,17.6,00000.0,Clear
2034-05-19,San Franciso,USA,3.3,19.8,00000.0,Clear
2034-05-20,Edinburgh,GBR,9.5,20.2,00000.0,Cloudy
2034-05-20,San Franciso,USA,11.4,19.2,00000.0,Clear
2034-05-20,Utrecht,NLD,6.5,14.5,00000.0,Clear
2034-05-20,NYC,USA,9.8,17.7,00000.0,Clear
2034-05-21,Edinburgh,GBR,14.0,25.7,00000.0,Sunny
2034-05-21,San Franciso,USA,13.1,20.7,00000.0,Cloudy
2034-05-21,NYC,USA,12.3,18.6,00000.0,Clear
2034-05-21,Utrecht,NLD,3.6,11.0,00008.0,Rain
2034-05-22,Edinburgh,GBR,11.0,13.5,00000.0,Clear
2034-05-22,Utrecht,NLD,4.5,12.4,00008.0,Rain
2034-05-22,San Franciso,USA,8.4,17.5,00000.0,Clear
2034-05-22,NYC,USA,10.4,14.8,00000.0,Clear
2034-05-23,NYC,USA,9.5,25.9,00000.0,Sunny
2034-05-23,Utrecht,NLD,-3.6,13.3,00000.0,Clear
2034-05-23,Edinburgh,GBR,5.6,13.0,00000.0,Clear
2034-05-23,San Franciso,USA,11.8,14.4,00000.0,Clear
2034-05-24,Edinburgh,GBR,8.7,18.2,00000.0,Clear
2034-05-24,NYC,USA,9.8,15.2,00000.0,Clear
2034-05-24,San Franciso,USA,7.7,19.8,00000.0,Clear
2034-05-24,Utrecht,NLD,9.5,21.0,00265.0,Rain
2034-05-25,Utrecht,NLD,6.3,13.0,00000.0,Clear
2034-05-25,NYC,USA,8.7,14.6,00000.0,Clear
2034-05-25,Edinburgh,GBR,8.7,17.6,00000.0,Clear
2034-05-25,San Franciso,USA,13.5,13.9,00000.0,Clear
2034-05-26,Edinburgh,GBR,14.0,15.6,00000.0,Clear
2034-05-26,San Franciso,USA,12.6,16.9,00000.0,Clear
2034-05-26,Utrecht,NLD,1.0,15.2,00000.0,Clear
2034-05-26,NYC,USA,11.7,16.0,00000.0,Clear
